OrderID,CustomerID,OrderDate,ShippedDate
5169,DQ61,2020-10-09,2020-11-02
5170,AC87,2020-09-29,2020-11-01
5171,HB62,2020-08-15,2020-10-16
5172,AU91,2020-10-07,2020-10-21
5173,FE96,2020-09-27,2020-11-06
5174,EZ98,2020-10-08,2020-11-12
5175,XP69,2020-10-02,2020-11-03
5176,AE09,2020-09-21,2020-10-30
5177,LS15,2020-08-28,2020-11-12
5178,RF61,2020-09-03,2020-10-27
5179,LT04,2020-10-04,2020-11-11
5180,ZJ76,2020-09-09,2020-11-12
5181,AV07,2020-08-23,2020-11-09
5182,SV22,2020-10-12,2020-10-24
5183,QF54,2020-10-11,2020-11-10
5184,RO64,2020-09-02,2020-10-23
5185,YU95,2020-09-21,2020-10-30
5186,IX07,2020-09-06,2020-11-11
5187,RT45,2020-09-24,2020-10-17
5188,FZ70,2020-08-27,2020-10-16
5189,NJ62,2020-10-10,2020-11-07
5190,VZ65,2020-09-12,2020-10-24
5191,QG63,2020-10-06,2020-10-30
5192,PA66,2020-09-06,2020-11-07
5193,HP85,2020-09-24,2020-11-01
5194,XO05,2020-09-02,2020-10-23
5195,YD69,2020-10-07,2020-10-28
5196,QC79,2020-09-21,2020-10-28
5197,WX60,2020-09-20,2020-10-22
5198,ZH63,2020-09-11,2020-10-29
5199,LA48,2020-09-22,2020-10-24
5200,NG76,2020-08-20,2020-11-10
5201,IU18,2020-08-22,2020-11-11
5202,FE90,2020-09-07,2020-11-02
5203,XK19,2020-09-16,2020-10-14
5204,MF57,2020-09-25,2020-11-03
5205,GL30,2020-10-04,2020-11-03
5206,OY34,2020-09-08,2020-10-16
5207,QC35,2020-09-17,2020-11-04
5208,RT31,2020-09-15,2020-10-13
5209,ZB60,2020-09-04,2020-10-18
5210,GB65,2020-08-26,2020-10-19
5211,EK13,2020-10-05,2020-10-15
5212,PY90,2020-10-13,2020-10-28
5213,YU70,2020-09-01,2020-11-09
5214,RE05,2020-09-16,2020-11-11
5215,EB80,2020-08-16,2020-11-01
5216,KW23,2020-10-10,2020-10-18
5217,LK93,2020-09-16,2020-11-04
5218,AO35,2020-09-16,2020-11-06
5219,GE91,2020-08-30,2020-10-19
5220,AY99,2020-08-23,2020-10-13
5221,HU63,2020-08-22,2020-10-30
5222,ER37,2020-08-19,2020-11-07
5223,NR60,2020-08-26,2020-10-26
5224,FX46,2020-08-27,2020-10-26
5225,TJ63,2020-08-21,2020-10-23
5226,LG86,2020-08-22,2020-11-06
5227,AP28,2020-09-28,2020-10-26
5228,FE94,2020-09-26,2020-10-13
5229,SW79,2020-09-11,2020-10-31
5230,KU40,2020-08-30,2020-11-09
5231,WO12,2020-10-05,2020-11-08
5232,DA68,2020-09-29,2020-10-22
5233,MH22,2020-08-29,2020-11-09
5234,XV61,2020-09-04,2020-10-30
5235,MR78,2020-09-08,2020-11-10
5236,RB67,2020-10-05,2020-10-19
5237,BB32,2020-09-07,2020-10-15
5238,AK54,2020-09-16,2020-10-25
5239,XF11,2020-08-30,2020-10-14
5240,FF55,2020-10-03,2020-10-26
5241,MW88,2020-09-17,2020-10-15
5242,EP12,2020-09-10,2020-10-28
5243,VJ17,2020-08-30,2020-11-01
5244,AF94,2020-09-04,2020-11-10
5245,WW76,2020-08-30,2020-10-22
5246,JX30,2020-08-27,2020-11-02
5247,RY70,2020-08-26,2020-10-24
5248,WY54,2020-08-25,2020-10-17
5249,HH70,2020-09-22,2020-10-20
5250,GH82,2020-08-22,2020-10-14
5251,IN63,2020-09-01,2020-10-31
5252,EX53,2020-09-28,2020-11-07
5253,KG02,2020-09-06,2020-11-02
5254,JF90,2020-10-03,2020-10-20
5255,QQ29,2020-10-13,2020-11-03
5256,ZR89,2020-09-08,2020-11-07
5257,MO69,2020-09-20,2020-11-03
5258,OG45,2020-09-23,2020-11-10
5259,HO10,2020-09-09,2020-11-08
5260,OI52,2020-09-15,2020-10-28
5261,PG22,2020-09-24,2020-11-11
5262,LO56,2020-09-03,2020-11-11
5263,IM36,2020-09-28,2020-10-17
5264,SM73,2020-09-24,2020-10-18
5265,RU27,2020-08-26,2020-10-14
5266,RF30,2020-09-26,2020-11-03
5267,WX74,2020-08-30,2020-10-26
5268,IY91,2020-08-23,2020-11-12
5269,JA15,2020-09-05,2020-10-20
5270,KR74,2020-09-17,2020-11-01
5271,BZ90,2020-09-23,2020-11-06
5272,AD29,2020-09-19,2020-11-05
5273,EU41,2020-08-28,2020-10-18
5274,QS02,2020-09-24,2020-11-02
5275,IQ59,2020-09-21,2020-10-22
5276,SF03,2020-08-23,2020-11-10
5277,RR41,2020-09-22,2020-10-14
5278,PX06,2020-09-11,2020-10-19
5279,GB87,2020-10-03,2020-10-20
5280,OS92,2020-08-23,2020-10-28
5281,CC26,2020-08-26,2020-10-29
5282,VM46,2020-09-11,2020-10-30
5283,UY62,2020-10-06,2020-11-01
5284,FC58,2020-09-11,2020-10-23
5285,BY84,2020-09-07,2020-11-07
5286,XB67,2020-09-24,2020-10-29
5287,TO30,2020-09-28,2020-10-20
5288,ED92,2020-10-02,2020-10-26
5289,QK87,2020-09-21,2020-11-09
5290,FW95,2020-08-30,2020-11-11
5291,GH65,2020-08-25,2020-10-18
5292,UH10,2020-08-17,2020-10-20
5293,RG11,2020-08-22,2020-10-18
5294,RN74,2020-08-16,2020-10-31
5295,WZ04,2020-09-22,2020-10-19
5296,CC30,2020-08-26,2020-10-23
5297,IN36,2020-10-03,2020-11-10
5298,DV54,2020-09-14,2020-11-04
5299,JN55,2020-09-24,2020-10-19
5300,FF45,2020-08-23,2020-11-03
5301,FB97,2020-09-09,2020-10-26
5302,IJ76,2020-09-03,2020-11-06
5303,TL98,2020-10-04,2020-11-09
5304,JV82,2020-08-16,2020-10-28
5305,JU59,2020-08-28,2020-11-03
5306,FU56,2020-08-28,2020-10-28
5307,GG64,2020-09-01,2020-10-22
5308,XQ74,2020-09-09,2020-10-25
5309,FB20,2020-10-10,2020-11-12
5310,NK51,2020-08-18,2020-10-24
5311,AZ74,2020-09-17,2020-10-18
5312,GH31,2020-08-18,2020-10-18
5313,ZH03,2020-09-03,2020-10-14
5314,NR26,2020-09-30,2020-10-15
5315,AN22,2020-09-03,2020-10-27
5316,QJ43,2020-08-24,2020-11-06
5317,DM45,2020-08-31,2020-10-28
5318,JW50,2020-09-06,2020-11-05
5319,ES41,2020-09-16,2020-11-01
5320,HU57,2020-09-09,2020-10-19
5321,IL17,2020-10-03,2020-11-09
5322,KV63,2020-09-01,2020-11-04
5323,RH61,2020-09-18,2020-11-05
5324,UD90,2020-10-09,2020-10-24
5325,QR56,2020-09-25,2020-10-22
5326,CB51,2020-08-19,2020-10-18
5327,QP69,2020-09-22,2020-11-05
5328,HS12,2020-08-18,2020-10-16
5329,RM99,2020-10-13,2020-10-18
5330,OU70,2020-10-07,2020-10-27
5331,AZ28,2020-09-17,2020-10-22
5332,OL62,2020-10-13,2020-10-16
5333,IG40,2020-08-19,2020-11-11
5334,CK32,2020-08-21,2020-10-21
5335,QV25,2020-09-26,2020-10-14
5336,MH71,2020-10-07,2020-10-21
5337,NV22,2020-08-19,2020-11-10
5338,AM73,2020-09-15,2020-10-27
5339,VN34,2020-09-07,2020-11-01
5340,CP81,2020-08-18,2020-10-26
5341,EW40,2020-08-22,2020-11-09
5342,OZ84,2020-10-02,2020-10-28
5343,JM51,2020-09-20,2020-11-01
5344,XI38,2020-10-02,2020-10-21
5345,IE85,2020-10-01,2020-10-27
5346,DF49,2020-10-02,2020-10-13
5347,YA06,2020-08-23,2020-10-29
5348,YK71,2020-09-08,2020-10-29
5349,LF05,2020-09-22,2020-10-23
5350,XF28,2020-08-21,2020-10-25
5351,TG42,2020-08-22,2020-10-23
5352,HA49,2020-09-05,2020-10-18
5353,SS24,2020-09-30,2020-10-25
5354,ZP03,2020-10-11,2020-11-05
5355,XQ31,2020-08-28,2020-11-03
5356,UN04,2020-08-26,2020-11-07
5357,GA91,2020-09-01,2020-11-11
5358,WY15,2020-09-27,2020-10-29
5359,KN13,2020-09-03,2020-10-26
5360,TP93,2020-08-25,2020-10-14
5361,ZI90,2020-10-09,2020-10-14
5362,MZ14,2020-10-02,2020-10-14
5363,BD30,2020-10-08,2020-10-23
5364,ZH98,2020-09-27,2020-10-14
5365,AQ73,2020-09-09,2020-10-26
5366,UO06,2020-08-23,2020-11-06
5367,GD44,2020-09-11,2020-10-14
5368,WO60,2020-09-08,2020-11-01
5369,KR46,2020-09-04,2020-10-16
5370,HF45,2020-09-29,2020-11-04
5371,XV47,2020-09-17,2020-10-27
5372,EF33,2020-09-18,2020-10-16
5373,CY23,2020-08-21,2020-10-17
5374,HM42,2020-09-25,2020-10-23
5375,BD21,2020-09-24,2020-10-20
5376,AW53,2020-09-26,2020-10-28
5377,NW59,2020-09-01,2020-10-14
5378,NQ56,2020-08-28,2020-10-15
5379,DX38,2020-09-18,2020-10-26
5380,BX37,2020-09-26,2020-10-14
5381,EG80,2020-09-19,2020-10-31
5382,DV50,2020-10-05,2020-10-18
5383,TF00,2020-09-22,2020-10-14
5384,SK93,2020-09-25,2020-10-30
5385,SO07,2020-08-26,2020-10-30
5386,RI46,2020-10-06,2020-11-10
5387,DN19,2020-09-17,2020-10-19
5388,HH96,2020-09-12,2020-10-28
5389,EM42,2020-09-10,2020-10-14
5390,EW59,2020-08-23,2020-10-29
5391,JA20,2020-10-08,2020-10-29
5392,LK09,2020-09-08,2020-10-16
5393,NS32,2020-08-31,2020-10-17
5394,FQ72,2020-09-06,2020-10-28
5395,YH24,2020-09-02,2020-10-24
5396,PO05,2020-09-06,2020-10-31
5397,XV08,2020-09-08,2020-10-31
5398,XW11,2020-08-22,2020-11-02
5399,GW02,2020-08-20,2020-10-25
5400,NP53,2020-10-07,2020-10-19
5401,TL44,2020-08-15,2020-10-15
5402,XU99,2020-09-07,2020-10-19
5403,WB96,2020-09-03,2020-10-14
5404,CB45,2020-08-22,2020-10-18
5405,WB34,2020-09-03,2020-11-08
5406,AU10,2020-08-29,2020-11-07
5407,IR81,2020-10-04,2020-10-20
5408,SP07,2020-09-29,2020-10-23
5409,IM74,2020-10-03,2020-10-17
5410,AY13,2020-10-13,2020-10-14
5411,XE44,2020-09-11,2020-10-22
5412,ZL11,2020-09-16,2020-10-21
5413,BO11,2020-09-08,2020-11-10
5414,FV11,2020-10-01,2020-10-13
5415,GX87,2020-08-21,2020-11-03
5416,PV49,2020-10-06,2020-10-24
5417,WV16,2020-09-05,2020-11-11
5418,FR58,2020-10-12,2020-11-05
5419,NA34,2020-09-26,2020-10-15
5420,CI18,2020-08-18,2020-10-15
5421,XD69,2020-09-26,2020-11-02
5422,HO18,2020-09-19,2020-10-26
5423,PV16,2020-10-02,2020-11-12
5424,OH02,2020-09-01,2020-10-18
5425,NH24,2020-10-10,2020-10-18
5426,DB48,2020-08-21,2020-10-17
5427,HW77,2020-08-31,2020-11-08
5428,ZK74,2020-08-18,2020-10-24
5429,IK33,2020-09-22,2020-10-17
5430,NJ01,2020-10-06,2020-10-16
5431,RR07,2020-09-24,2020-11-04
5432,QI09,2020-08-27,2020-11-12
5433,OQ10,2020-09-08,2020-11-03
5434,XX49,2020-08-31,2020-10-24
5435,SF21,2020-08-25,2020-10-26
5436,SL59,2020-09-25,2020-10-20
5437,CO95,2020-09-24,2020-10-24
5438,EF01,2020-08-31,2020-10-19
5439,LS26,2020-09-28,2020-10-27
5440,UJ32,2020-08-20,2020-10-16
5441,FW97,2020-10-02,2020-10-30
5442,HO97,2020-10-04,2020-11-12
5443,JF46,2020-10-07,2020-10-29
5444,IV73,2020-09-10,2020-10-19
5445,EG35,2020-10-09,2020-10-27
5446,OO73,2020-09-04,2020-10-27
5447,RT06,2020-09-04,2020-10-17
5448,UR57,2020-09-12,2020-10-26
5449,UG02,2020-08-31,2020-10-23
5450,AB05,2020-08-29,2020-10-18
5451,EV07,2020-09-01,2020-10-18
5452,IN84,2020-10-10,2020-10-17
5453,QW16,2020-09-16,2020-10-26
5454,PC87,2020-09-08,2020-10-15
5455,YQ42,2020-08-19,2020-10-17
5456,XD18,2020-08-28,2020-10-18
5457,EE97,2020-08-26,2020-11-04
5458,FX38,2020-09-30,2020-10-23
5459,QK24,2020-09-27,2020-10-26
5460,NC01,2020-09-04,2020-11-11
5461,LF66,2020-09-01,2020-11-09
5462,JG64,2020-08-14,2020-11-10
5463,UL70,2020-09-05,2020-10-21
5464,YH18,2020-08-27,2020-10-19
5465,UC87,2020-09-08,2020-10-21
5466,KF46,2020-08-24,2020-10-17
5467,SP38,2020-09-29,2020-10-19
5468,OQ35,2020-08-23,2020-10-13
5469,BM50,2020-09-01,2020-11-06
5470,TL64,2020-09-15,2020-10-15
5471,XN39,2020-09-07,2020-10-27
5472,BY12,2020-08-24,2020-10-24
5473,XY86,2020-09-10,2020-11-09
5474,KV04,2020-10-09,2020-10-14
5475,IS21,2020-08-25,2020-10-24
5476,WT82,2020-10-11,2020-11-11
5477,IC06,2020-09-19,2020-10-17
5478,ZD72,2020-09-13,2020-10-15
5479,SF79,2020-09-18,2020-11-01
5480,YM59,2020-08-14,2020-10-16
5481,GI25,2020-09-14,2020-10-13
5482,JJ07,2020-08-15,2020-10-28
5483,KB70,2020-09-05,2020-11-09
5484,XD05,2020-08-21,2020-10-27
5485,TV73,2020-10-04,2020-11-08
5486,HB96,2020-09-22,2020-10-22
5487,GL62,2020-08-25,2020-10-23
5488,XB34,2020-09-25,2020-10-30
5489,JV46,2020-08-23,2020-10-15
5490,QR88,2020-10-02,2020-10-21
5491,LA25,2020-09-03,2020-10-20
5492,JX03,2020-08-24,2020-10-28
5493,FF91,2020-10-01,2020-10-19
5494,TE23,2020-09-01,2020-11-04
5495,AS50,2020-08-16,2020-11-11
5496,YV16,2020-08-18,2020-10-17
5497,UY65,2020-10-04,2020-11-02
5498,AW04,2020-10-11,2020-10-22
5499,ZW54,2020-10-08,2020-10-22
5500,WB10,2020-10-06,2020-11-01
5501,OD69,2020-09-28,2020-10-15
5502,NM64,2020-09-10,2020-11-05
5503,UL94,2020-09-27,2020-10-24
5504,WF22,2020-09-01,2020-10-31
5505,GA03,2020-08-17,2020-10-18
5506,GR81,2020-08-23,2020-11-04
5507,UF71,2020-10-13,2020-10-21
5508,OL45,2020-08-14,2020-10-23
5509,DT67,2020-08-17,2020-11-04
5510,YN80,2020-09-28,2020-11-05
5511,PD08,2020-08-15,2020-10-22
5512,ZV68,2020-08-27,2020-10-16
5513,PJ03,2020-09-10,2020-11-07
5514,UW58,2020-09-25,2020-11-01
5515,HL44,2020-09-25,2020-10-17
5516,CP29,2020-08-29,2020-10-24
5517,BJ22,2020-10-01,2020-11-11
5518,BY37,2020-09-22,2020-10-31
5519,UV03,2020-09-12,2020-11-06
5520,EA54,2020-10-03,2020-10-16
5521,NM11,2020-08-14,2020-10-13
5522,WX02,2020-09-01,2020-10-20
5523,NZ76,2020-08-20,2020-10-29
5524,BI71,2020-10-03,2020-10-24
5525,MC06,2020-09-12,2020-10-25
5526,DW60,2020-10-02,2020-10-16
5527,UF74,2020-09-23,2020-10-17
5528,TG56,2020-09-24,2020-10-22
5529,JO11,2020-09-27,2020-10-23
5530,RP57,2020-08-20,2020-11-06
5531,TX49,2020-09-29,2020-10-22
5532,JW21,2020-10-07,2020-10-20
5533,IQ37,2020-09-28,2020-10-15
5534,WS42,2020-09-04,2020-11-04
5535,AS43,2020-09-17,2020-11-08
5536,QC76,2020-09-01,2020-11-10
5537,ZO44,2020-08-24,2020-10-13
5538,YP77,2020-10-07,2020-10-24
5539,IF02,2020-09-20,2020-11-02
5540,YQ53,2020-09-21,2020-10-18
5541,PV50,2020-09-05,2020-10-21
5542,RB24,2020-08-14,2020-10-27
5543,SZ74,2020-10-11,2020-11-12
5544,DM84,2020-09-09,2020-11-06
5545,UO37,2020-08-27,2020-10-17
5546,BJ91,2020-09-13,2020-11-03
5547,VC64,2020-08-15,2020-11-07
5548,HX21,2020-09-05,2020-11-09
5549,DC91,2020-09-05,2020-10-26
5550,KT76,2020-09-12,2020-10-23
5551,ZS86,2020-08-31,2020-10-27
5552,PE74,2020-09-27,2020-10-18
5553,VZ42,2020-09-20,2020-10-13
5554,HC99,2020-09-26,2020-11-08
5555,FH88,2020-08-28,2020-10-20
5556,IA65,2020-09-25,2020-10-29
5557,TQ98,2020-09-20,2020-11-05
5558,IP46,2020-09-20,2020-11-04
5559,GR60,2020-08-27,2020-11-10
5560,CC90,2020-09-04,2020-10-20
5561,NY00,2020-09-09,2020-10-13
5562,KK32,2020-09-08,2020-10-28
5563,CZ20,2020-09-24,2020-11-08
5564,LL28,2020-09-04,2020-10-14
5565,XP74,2020-09-24,2020-11-10
5566,FB99,2020-08-15,2020-11-09
5567,OU35,2020-09-28,2020-10-29
5568,AV62,2020-09-23,2020-10-26
5569,PI78,2020-09-21,2020-11-10
5570,UN19,2020-08-21,2020-11-02
5571,XM43,2020-08-17,2020-10-16
5572,OI02,2020-09-02,2020-10-23
5573,HN32,2020-08-17,2020-10-14
5574,VK72,2020-09-24,2020-10-21
5575,QW75,2020-08-17,2020-11-06
5576,OM10,2020-09-08,2020-10-22
5577,CY27,2020-09-01,2020-10-30
5578,IR15,2020-09-24,2020-10-13
5579,YU73,2020-09-15,2020-11-07
5580,HO16,2020-09-17,2020-11-06
5581,NI46,2020-10-01,2020-10-29
5582,TH38,2020-08-31,2020-11-09
5583,AA03,2020-08-14,2020-10-23
5584,EV60,2020-10-02,2020-10-20
5585,DJ20,2020-08-30,2020-10-29
5586,RM93,2020-08-20,2020-11-03
5587,PH85,2020-08-22,2020-10-22
5588,LZ02,2020-10-06,2020-10-22
5589,JH19,2020-09-12,2020-10-23
5590,TB45,2020-09-09,2020-10-26
5591,ZY70,2020-09-18,2020-11-01
5592,UC88,2020-09-20,2020-10-27
5593,WR95,2020-09-17,2020-11-10
5594,IE27,2020-09-22,2020-10-16
5595,KW50,2020-10-04,2020-11-09
5596,EH75,2020-08-19,2020-11-06
5597,KK52,2020-09-18,2020-11-05
5598,ZI91,2020-09-10,2020-11-01
5599,GQ46,2020-10-08,2020-11-09
5600,FV49,2020-08-21,2020-10-27
5601,XA13,2020-09-27,2020-11-05
5602,WK41,2020-09-05,2020-10-29
5603,IN75,2020-09-28,2020-10-25
5604,RR87,2020-10-03,2020-10-14
5605,FK09,2020-09-17,2020-10-16
5606,SQ77,2020-09-23,2020-10-18
5607,ER59,2020-09-16,2020-10-31
5608,VX50,2020-09-21,2020-10-15
5609,RY78,2020-08-29,2020-11-08
5610,HK51,2020-09-23,2020-10-21
5611,BD32,2020-08-31,2020-11-06
5612,YI72,2020-08-23,2020-10-29
5613,XX67,2020-09-30,2020-11-07
5614,YU79,2020-08-25,2020-11-10
5615,WV43,2020-09-16,2020-10-19
5616,GW03,2020-09-09,2020-10-24
5617,JI38,2020-08-20,2020-11-09
5618,VG72,2020-08-17,2020-10-26
5619,RG75,2020-10-08,2020-10-21
5620,JR51,2020-09-20,2020-11-09
5621,RE65,2020-08-28,2020-10-22
5622,UN10,2020-10-05,2020-10-20
5623,KA46,2020-08-27,2020-11-07
5624,KC78,2020-08-17,2020-11-12
5625,VS33,2020-08-29,2020-11-04
5626,ZG72,2020-09-07,2020-11-03
5627,NK90,2020-09-17,2020-11-09
5628,DR59,2020-09-06,2020-10-24
5629,CP89,2020-08-25,2020-10-25
5630,VA46,2020-09-03,2020-11-11
5631,LC60,2020-08-24,2020-10-23
5632,YQ07,2020-10-11,2020-11-08
5633,QC87,2020-09-28,2020-10-22
5634,IW07,2020-08-20,2020-11-12
5635,CR65,2020-09-14,2020-10-20
5636,DA37,2020-09-19,2020-11-11
5637,PA50,2020-09-04,2020-10-31
5638,ZS44,2020-09-02,2020-11-04
5639,YF73,2020-10-04,2020-10-27
5640,XS50,2020-09-22,2020-11-05
5641,HB06,2020-09-05,2020-10-22
5642,XJ97,2020-09-02,2020-10-25
5643,KT59,2020-08-20,2020-11-03
5644,TH55,2020-08-24,2020-11-11
5645,HA62,2020-09-02,2020-10-21
5646,NZ40,2020-09-22,2020-10-25
5647,NE68,2020-09-19,2020-11-06
5648,QJ24,2020-09-04,2020-10-29
5649,PV50,2020-08-25,2020-11-06
5650,AA19,2020-09-23,2020-10-14
5651,GN19,2020-08-28,2020-11-08
5652,EL65,2020-09-27,2020-10-31
5653,CI71,2020-08-18,2020-11-12
5654,LN33,2020-09-04,2020-11-06
5655,YU82,2020-09-11,2020-10-19
5656,QK96,2020-10-06,2020-10-16
5657,WN34,2020-08-21,2020-10-18
5658,UY97,2020-09-20,2020-10-24
5659,PL49,2020-09-03,2020-10-24
5660,HS35,2020-09-14,2020-11-08
5661,VE23,2020-08-30,2020-11-02
5662,QX06,2020-10-02,2020-11-07
5663,KJ23,2020-10-11,2020-10-19
5664,ZV46,2020-08-20,2020-10-20
5665,MI96,2020-10-04,2020-10-13
5666,KU01,2020-09-16,2020-10-22
5667,SE53,2020-09-21,2020-11-01
5668,MI26,2020-08-16,2020-11-03
5669,PG24,2020-09-15,2020-10-16
5670,DH40,2020-08-25,2020-11-04
5671,QA37,2020-08-16,2020-10-13
5672,HE52,2020-09-06,2020-11-10
5673,QV87,2020-09-17,2020-10-25
5674,XN78,2020-09-09,2020-11-01
5675,MW87,2020-10-04,2020-10-13
5676,OX39,2020-09-13,2020-11-01
5677,YB11,2020-09-21,2020-10-18
5678,GO31,2020-10-12,2020-11-04
5679,MJ12,2020-09-26,2020-11-05
5680,WN45,2020-10-01,2020-10-29
5681,DX24,2020-08-28,2020-10-30
5682,TB04,2020-10-07,2020-10-21
5683,AE81,2020-08-23,2020-10-19
5684,GG79,2020-10-10,2020-10-19
5685,TY33,2020-09-29,2020-11-10
5686,TQ40,2020-08-24,2020-10-29
5687,RA82,2020-09-04,2020-10-31
5688,LA97,2020-08-22,2020-10-17
5689,YI00,2020-09-30,2020-11-03
5690,WN74,2020-08-17,2020-10-15
5691,DV24,2020-08-31,2020-10-17
5692,CR47,2020-09-03,2020-10-22
5693,BR37,2020-09-10,2020-10-29
5694,WM90,2020-09-11,2020-10-13
5695,WD61,2020-09-01,2020-10-13
5696,UW92,2020-09-25,2020-10-16
5697,ME02,2020-10-07,2020-10-24
5698,JU41,2020-09-12,2020-10-13
5699,RS10,2020-09-20,2020-10-17
5700,KE82,2020-09-07,2020-10-20
5701,AE57,2020-08-15,2020-11-08
5702,PN11,2020-08-31,2020-10-26
5703,NX46,2020-09-21,2020-10-23
5704,NL58,2020-08-14,2020-10-14
5705,TZ59,2020-08-14,2020-10-23
5706,EU22,2020-09-03,2020-10-18
5707,MH38,2020-09-09,2020-10-27
5708,LL83,2020-10-11,2020-11-12
5709,CJ32,2020-09-01,2020-10-24
5710,FG96,2020-08-18,2020-11-12
5711,EM41,2020-09-20,2020-10-24
5712,CY17,2020-08-14,2020-11-02
5713,SY52,2020-10-02,2020-11-04
5714,FO50,2020-09-11,2020-11-02
5715,GO13,2020-09-15,2020-11-08
5716,BI49,2020-09-01,2020-10-16
5717,DS10,2020-09-24,2020-10-21
5718,JT63,2020-09-23,2020-11-05
5719,ZR31,2020-09-07,2020-11-06
5720,WG95,2020-09-19,2020-10-21
5721,AB84,2020-08-17,2020-10-22
5722,FB54,2020-09-30,2020-11-05
5723,OO38,2020-09-04,2020-10-26
5724,MI62,2020-09-20,2020-11-07
5725,AE99,2020-10-11,2020-10-22
5726,AE13,2020-08-26,2020-10-30
5727,TS42,2020-09-13,2020-11-12
5728,WU59,2020-09-13,2020-10-18
5729,ZS55,2020-09-24,2020-11-05
5730,QB67,2020-09-05,2020-10-18
5731,QP52,2020-09-01,2020-10-19
5732,DF48,2020-10-03,2020-10-15
5733,FU88,2020-08-27,2020-10-22
5734,EF59,2020-08-29,2020-11-05
5735,BV68,2020-09-30,2020-10-27
5736,XI65,2020-09-19,2020-10-14
5737,CV01,2020-09-22,2020-10-27
5738,TX07,2020-09-01,2020-10-26
5739,KO02,2020-09-13,2020-10-28
5740,UC19,2020-10-13,2020-10-23
5741,AZ40,2020-09-07,2020-11-12
5742,PP15,2020-09-23,2020-10-28
5743,EU84,2020-10-02,2020-10-16
5744,GR96,2020-09-20,2020-11-06
5745,DI46,2020-09-29,2020-11-10
5746,CY39,2020-09-30,2020-10-18
5747,QP61,2020-09-07,2020-11-09
5748,PL32,2020-09-07,2020-10-14
5749,IL02,2020-08-18,2020-10-19
5750,BE20,2020-09-03,2020-11-07
5751,LI99,2020-08-26,2020-10-14
5752,SJ58,2020-10-01,2020-11-07
5753,OR58,2020-09-17,2020-10-25
5754,FA85,2020-10-02,2020-10-18
5755,LC83,2020-09-29,2020-10-31
5756,TD56,2020-09-12,2020-10-22
5757,RQ28,2020-09-09,2020-11-05
5758,SU34,2020-10-13,2020-11-07
5759,TX92,2020-08-16,2020-10-22
5760,LF94,2020-09-01,2020-11-06
5761,RC34,2020-08-30,2020-11-12
5762,IM01,2020-10-03,2020-10-31
5763,QW13,2020-09-07,2020-11-08
5764,XH81,2020-08-22,2020-11-11
5765,DF09,2020-10-12,2020-10-20
5766,IG37,2020-10-05,2020-10-28
5767,XY65,2020-09-16,2020-11-09
5768,TV88,2020-09-04,2020-11-11
5769,XC25,2020-09-26,2020-10-15
5770,AA16,2020-08-28,2020-11-07
5771,CY02,2020-08-14,2020-10-29
5772,EO01,2020-08-15,2020-10-30
5773,DU55,2020-09-23,2020-10-31
5774,WV42,2020-10-10,2020-11-02
5775,YR42,2020-09-03,2020-10-28
5776,PT37,2020-09-30,2020-11-10
5777,LY43,2020-08-30,2020-10-20
5778,NE01,2020-09-27,2020-10-26
5779,BL75,2020-09-11,2020-10-14
5780,IT96,2020-10-02,2020-11-07
5781,EC21,2020-09-17,2020-10-14
5782,EY92,2020-09-03,2020-10-18
5783,XQ37,2020-08-19,2020-10-25
5784,DY87,2020-09-12,2020-10-23
5785,TT90,2020-09-21,2020-10-17
5786,WL21,2020-09-16,2020-10-18
5787,QJ72,2020-09-08,2020-10-19
5788,EK23,2020-08-31,2020-10-16
5789,HM39,2020-09-23,2020-10-18
5790,MD48,2020-10-04,2020-10-27
5791,TW37,2020-08-31,2020-11-05
5792,UR32,2020-09-22,2020-10-13
5793,PB78,2020-09-24,2020-10-25
5794,UA11,2020-09-19,2020-10-24
5795,NA08,2020-10-02,2020-10-22
5796,SG18,2020-08-17,2020-10-25
5797,JP91,2020-08-14,2020-11-07
5798,EJ69,2020-08-17,2020-10-14
5799,EC75,2020-09-03,2020-10-28
5800,IU02,2020-10-04,2020-11-05
5801,VQ16,2020-10-10,2020-11-01
5802,SQ81,2020-08-24,2020-10-27
5803,AS06,2020-09-12,2020-10-16
5804,YK39,2020-09-05,2020-11-11
5805,EP59,2020-10-03,2020-11-11
5806,SF13,2020-09-20,2020-10-16
5807,MO81,2020-10-05,2020-10-15
5808,GV04,2020-09-02,2020-11-08
5809,XW74,2020-08-19,2020-11-02
5810,WY80,2020-09-02,2020-10-16
5811,LW15,2020-09-04,2020-10-24
5812,NF26,2020-08-28,2020-10-24
5813,TM34,2020-08-15,2020-10-23
5814,CU40,2020-08-17,2020-10-17
5815,SR85,2020-09-05,2020-11-01
5816,XR99,2020-08-22,2020-10-19
5817,FE45,2020-09-13,2020-10-17
5818,KT28,2020-09-07,2020-11-01
5819,UK72,2020-08-18,2020-11-01
5820,GO75,2020-09-07,2020-10-14
5821,XH60,2020-09-09,2020-10-18
5822,WS08,2020-10-12,2020-10-25
5823,LV35,2020-09-18,2020-10-31
5824,RK79,2020-10-09,2020-11-05
5825,TD77,2020-08-23,2020-10-26
5826,OJ66,2020-09-20,2020-10-19
5827,OW00,2020-08-25,2020-11-12
5828,WA92,2020-09-22,2020-10-18
5829,HS04,2020-10-07,2020-11-07
