OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
4967,VV35,man84,29,70.38,18.9,2020-10-12,2020-11-08
4968,WG09,man67,84,70.48,25.89,2020-10-13,2020-11-04
4969,ZY50,man88,41,78.48,13.21,2020-09-24,2020-10-13
4970,US01,man80,76,68.42,13.54,2020-09-16,2020-10-24
4971,YA65,man66,41,84.2,27.5,2020-09-28,2020-10-25
4972,ZC89,man42,36,28.64,23.15,2020-08-25,2020-11-07
4973,LF27,man71,100,21.51,14.12,2020-09-06,2020-10-24
4974,CQ06,man27,60,35.78,14.69,2020-09-24,2020-11-01
4975,TL29,man98,76,82.65,23.94,2020-09-15,2020-11-07
4976,PO36,man89,89,35.66,27.89,2020-08-15,2020-11-01
4977,KO98,man20,60,43.44,10.77,2020-10-13,2020-11-03
4978,SI09,man62,93,54.3,28.24,2020-10-01,2020-10-27
4979,EL83,man68,80,52.76,20.36,2020-10-10,2020-11-05
4980,BP35,man98,71,94.45,21.07,2020-09-11,2020-10-18
4981,HV70,man76,63,80.27,28.81,2020-08-31,2020-10-23
4982,JY66,man40,20,77.01,29.87,2020-08-19,2020-11-07
4983,SP44,man92,57,91.15,27.79,2020-09-09,2020-11-03
4984,DK66,man73,27,89.97,15.71,2020-09-30,2020-10-31
4985,OJ30,man49,51,89.64,20.87,2020-10-04,2020-10-18
4986,QJ60,man01,86,92.74,14.11,2020-10-08,2020-10-20
4987,TA61,man41,39,73.51,14.65,2020-09-06,2020-11-03
4988,ES55,man88,74,63.46,18.01,2020-09-08,2020-11-10
4989,XV28,man80,69,58.77,22.75,2020-10-03,2020-10-26
4990,RV80,man63,96,84.76,22.07,2020-08-25,2020-11-12
4991,YX28,man88,36,83.75,28.29,2020-09-01,2020-10-28
4992,TY36,man06,88,93.42,20.92,2020-10-09,2020-10-24
4993,OQ99,man24,59,82.62,11.37,2020-10-10,2020-10-29
4994,GN20,man84,94,80.31,26.23,2020-09-24,2020-11-06
4995,IG08,man47,6,95.27,23.09,2020-08-17,2020-11-06
4996,OS69,man56,75,70.62,19.64,2020-09-25,2020-10-28
4997,JB58,man50,22,25.57,24.15,2020-08-19,2020-10-22
4998,NU90,man73,24,82.52,16.18,2020-09-05,2020-10-29
4999,ZM37,man04,38,45.52,15.35,2020-09-15,2020-10-17
5000,RV07,man37,59,90.12,23.39,2020-09-17,2020-10-20
5001,VU83,man77,14,29.41,15.86,2020-09-06,2020-10-22
5002,EU72,man49,47,52.47,27.41,2020-09-27,2020-11-04
5003,JI55,man55,14,38.24,27.91,2020-09-14,2020-10-21
5004,NT27,man10,80,52.55,14.17,2020-09-28,2020-10-18
5005,JY23,man61,69,44.86,11.72,2020-08-20,2020-10-15
5006,AF69,man68,6,98.27,17.81,2020-09-03,2020-11-05
5007,CO12,man50,1,47.05,24.92,2020-10-04,2020-11-04
5008,NH86,man80,80,93.5,13.74,2020-09-12,2020-11-08
5009,NT18,man27,32,91.84,23.42,2020-08-21,2020-11-03
5010,BL81,man04,52,46.8,27.91,2020-08-25,2020-11-10
5011,JX03,man78,18,72.38,28.53,2020-09-27,2020-11-04
5012,IS35,man32,97,96.25,24.29,2020-09-13,2020-10-30
5013,ER11,man23,23,92.6,14.52,2020-09-08,2020-11-11
5014,QN99,man09,98,90.65,14.09,2020-09-24,2020-10-22
5015,NR78,man91,91,70.1,19.75,2020-09-15,2020-10-28
5016,SS80,man59,71,49.61,10.13,2020-09-13,2020-10-23
5017,EG10,man43,1,94.68,21.76,2020-10-04,2020-10-21
5018,YL86,man72,85,74.51,15.31,2020-09-12,2020-10-19
5019,AB66,man38,2,79.48,10.69,2020-09-20,2020-11-06
5020,BT13,man57,94,21.43,14.21,2020-09-23,2020-11-01
5021,BU25,man98,39,38.77,23.68,2020-08-21,2020-10-26
5022,MT98,man24,41,63.56,12.04,2020-08-26,2020-10-15
5023,ON33,man60,79,47.45,20.46,2020-10-07,2020-10-21
5024,OJ09,man27,63,98.41,26.31,2020-09-22,2020-10-31
5025,LU89,man08,1,71.32,16.03,2020-09-25,2020-11-03
5026,IR27,man35,27,40.97,21.57,2020-09-25,2020-10-24
5027,CL65,man01,98,99.15,12.32,2020-10-12,2020-10-14
5028,PZ52,man67,50,20.77,26.01,2020-09-09,2020-11-05
5029,MG12,man47,16,60.79,22.31,2020-09-03,2020-10-31
5030,GZ31,man53,29,67.49,11.35,2020-09-11,2020-11-05
5031,BS63,man66,6,37.82,24.19,2020-09-05,2020-11-09
5032,FP28,man42,41,80.24,29.8,2020-09-18,2020-11-10
5033,RM71,man02,48,69.21,20.86,2020-09-28,2020-11-09
5034,QS42,man28,7,67.34,17.78,2020-09-03,2020-11-05
5035,BB98,man42,23,74.27,11.1,2020-09-12,2020-10-24
5036,AI82,man93,95,67.25,23.78,2020-09-17,2020-10-22
5037,TJ65,man42,40,54.45,23.03,2020-09-27,2020-10-23
5038,RK92,man21,83,27.7,24.06,2020-08-22,2020-11-08
5039,DQ35,man44,23,63.48,29.46,2020-08-26,2020-11-09
5040,RE82,man28,67,31.45,17.5,2020-09-07,2020-11-01
5041,TO89,man16,31,54.31,25.13,2020-09-09,2020-11-03
5042,QD49,man20,97,60.17,24.61,2020-09-17,2020-10-27
5043,EJ75,man59,32,59.34,26.57,2020-08-17,2020-11-02
5044,NM73,man09,75,70.21,26.63,2020-09-29,2020-11-10
5045,SJ83,man69,35,66.35,29.02,2020-10-02,2020-10-21
5046,XZ85,man01,34,58.6,10.33,2020-09-17,2020-11-05
5047,TT13,man65,4,88.17,18.89,2020-09-21,2020-10-26
5048,AS16,man23,96,34.78,18.02,2020-09-08,2020-11-06
5049,RQ25,man95,24,50.37,26.02,2020-08-22,2020-10-26
5050,UT51,man63,40,64.68,28.11,2020-08-16,2020-11-06
5051,AO71,man82,99,90.77,17.99,2020-09-01,2020-10-17
5052,DX30,man71,42,68.32,13.79,2020-09-11,2020-10-21
5053,IO39,man69,23,70.37,29.75,2020-09-12,2020-11-04
5054,XG88,man39,97,95.61,26.2,2020-09-23,2020-11-05
5055,GJ75,man19,87,32.9,18.73,2020-09-12,2020-11-08
5056,QA36,man94,21,54.96,29.2,2020-09-03,2020-11-05
5057,BK75,man60,68,78.9,26.67,2020-09-16,2020-10-23
5058,XR43,man45,4,40.41,22.92,2020-09-07,2020-10-29
5059,OP97,man34,77,49.81,29.14,2020-10-09,2020-10-21
5060,IB98,man64,10,99.57,10.74,2020-09-16,2020-11-03
5061,GW15,man15,64,40.43,20.47,2020-08-20,2020-11-07
5062,WV71,man68,83,88.88,23.51,2020-10-13,2020-10-14
5063,IE18,man99,68,78.11,13.78,2020-09-30,2020-11-09
5064,EL95,man52,29,51.78,17.51,2020-09-12,2020-10-21
5065,JW35,man51,74,51.79,24.7,2020-09-18,2020-10-21
5066,EG47,man51,77,71.04,17.75,2020-09-26,2020-10-16
5067,MK78,man17,61,63.8,15.16,2020-09-09,2020-10-28
5068,BI63,man55,44,39.21,17.53,2020-09-24,2020-11-04
5069,FQ69,man01,57,33.69,13.88,2020-08-14,2020-11-11
5070,AW65,man79,75,77.8,24.38,2020-09-16,2020-10-30
5071,ST89,man35,66,90.55,12.29,2020-09-23,2020-10-30
5072,WW59,man07,86,51.37,10.41,2020-09-04,2020-11-04
5073,XF18,man81,27,93.68,24.76,2020-09-21,2020-11-01
5074,KN37,man77,2,94.83,24.68,2020-10-05,2020-11-10
5075,BD48,man83,18,53.37,19.5,2020-10-02,2020-10-13
5076,SG60,man45,39,30.25,16.73,2020-09-11,2020-10-29
5077,AZ38,man37,46,88.59,22.15,2020-09-14,2020-11-08
5078,EA57,man79,1,87.11,21.97,2020-10-06,2020-10-27
5079,NR41,man45,59,96.81,19.03,2020-09-04,2020-10-13
5080,OY44,man65,28,23.69,22.02,2020-09-10,2020-11-12
5081,WI36,man64,67,70.78,25.22,2020-10-07,2020-10-28
5082,MM31,man05,85,50.74,11.54,2020-08-21,2020-11-08
5083,OB97,man83,67,57.01,22.71,2020-09-13,2020-10-19
5084,EV21,man90,89,89.95,10.87,2020-08-16,2020-10-23
5085,IF01,man35,61,97.13,11.16,2020-10-09,2020-10-19
5086,GZ44,man82,75,96.1,21.12,2020-10-01,2020-10-28
5087,PI69,man66,12,35.32,25.86,2020-08-24,2020-10-24
5088,XX21,man41,53,33.81,22.52,2020-08-17,2020-10-29
5089,UH65,man66,86,79.41,11.83,2020-09-02,2020-11-10
5090,GG51,man68,72,77.76,13.46,2020-08-22,2020-11-03
5091,GN78,man22,36,35.13,26.38,2020-10-07,2020-11-08
5092,DA25,man51,100,54.89,14.25,2020-09-03,2020-10-26
5093,TJ65,man41,2,78.98,23.48,2020-08-28,2020-10-17
5094,NH82,man95,56,59.58,27.02,2020-09-08,2020-10-28
5095,QJ22,man64,26,22.36,28.07,2020-09-05,2020-11-04
5096,TU99,man65,16,47.85,27.21,2020-09-20,2020-10-26
5097,PN90,man53,59,36.64,23.81,2020-09-14,2020-11-05
5098,ON23,man29,100,45.35,27.85,2020-08-20,2020-11-09
5099,RT81,man93,56,40.88,18.48,2020-08-23,2020-11-09
5100,II31,man23,47,56.05,16.25,2020-08-19,2020-11-04
5101,IO36,man56,35,32.89,26.99,2020-08-28,2020-11-11
5102,UN24,man46,84,78.71,11.44,2020-10-11,2020-10-25
5103,YM84,man60,67,53.46,20.06,2020-09-20,2020-11-11
5104,SC13,man83,7,92.91,25.48,2020-09-21,2020-10-31
5105,IF01,man72,83,55.59,24.18,2020-10-11,2020-10-29
5106,AJ66,man60,59,50.32,25.23,2020-09-09,2020-10-18
5107,RU94,man60,7,79.18,20.6,2020-08-30,2020-11-07
5108,JH63,man34,87,22.21,22.24,2020-09-23,2020-11-07
5109,CQ78,man71,59,67.08,11.35,2020-10-09,2020-11-02
5110,FJ47,man25,94,39.25,27.87,2020-09-04,2020-10-15
5111,DD56,man07,29,68.14,17.15,2020-09-13,2020-10-31
5112,QI63,man44,65,92.18,11.75,2020-09-07,2020-11-12
5113,YP72,man60,18,63.62,12.07,2020-08-20,2020-10-14
5114,VS80,man19,69,49.65,15.91,2020-10-01,2020-11-02
5115,YM71,man57,78,95.0,21.84,2020-09-27,2020-10-29
5116,QR89,man58,83,69.67,28.32,2020-09-28,2020-11-01
5117,YQ03,man13,73,57.83,20.15,2020-09-23,2020-11-02
5118,SX69,man60,77,72.13,14.37,2020-08-15,2020-10-23
5119,BQ31,man97,7,28.45,22.83,2020-10-01,2020-10-20
5120,KP77,man24,77,67.29,26.73,2020-09-02,2020-11-12
5121,QN31,man22,51,95.74,29.58,2020-08-25,2020-11-03
5122,UL03,man85,1,73.48,14.39,2020-09-23,2020-10-30
5123,QZ38,man63,92,74.6,11.96,2020-08-29,2020-11-10
5124,NI05,man40,100,70.92,24.69,2020-10-07,2020-11-03
5125,WV39,man50,15,31.3,16.5,2020-08-22,2020-10-30
5126,PZ12,man78,43,66.22,20.28,2020-09-23,2020-11-02
5127,ZD29,man16,24,87.28,19.54,2020-09-20,2020-11-11
5128,GW64,man01,50,81.22,20.67,2020-10-04,2020-10-19
5129,RZ43,man15,92,46.39,24.48,2020-08-16,2020-10-24
5130,MS32,man70,49,73.42,23.7,2020-09-18,2020-10-15
5131,RA94,man73,25,43.34,22.92,2020-09-28,2020-10-15
5132,WI06,man31,81,20.37,18.62,2020-08-22,2020-10-30
5133,DI61,man56,92,71.05,24.38,2020-08-14,2020-11-02
5134,DP28,man91,55,23.63,18.31,2020-08-25,2020-10-17
5135,WL45,man63,69,88.52,15.82,2020-09-01,2020-10-30
5136,JN45,man64,61,60.37,24.7,2020-08-17,2020-11-01
5137,MT72,man84,10,31.72,14.92,2020-09-05,2020-11-10
5138,YJ32,man07,71,43.93,22.38,2020-10-04,2020-11-09
5139,PZ38,man84,26,55.98,27.5,2020-08-30,2020-11-01
5140,IJ21,man46,13,54.26,17.76,2020-10-09,2020-10-14
5141,VI72,man34,87,57.86,17.53,2020-09-25,2020-11-01
5142,WB49,man92,66,94.37,12.45,2020-09-19,2020-10-25
5143,VH59,man96,76,93.18,15.74,2020-09-11,2020-10-15
5144,FJ20,man71,31,50.46,16.97,2020-08-28,2020-10-16
5145,CK91,man46,65,79.85,11.95,2020-10-11,2020-10-30
5146,NH17,man20,55,95.97,18.3,2020-09-19,2020-10-24
5147,DO82,man86,87,54.42,18.38,2020-09-07,2020-11-10
5148,QJ90,man76,73,39.44,18.94,2020-09-17,2020-11-03
5149,NY81,man95,37,64.52,16.8,2020-10-01,2020-10-24
5150,SO05,man45,17,84.61,14.41,2020-09-01,2020-11-05
5151,EU42,man34,2,71.01,10.29,2020-08-18,2020-11-09
5152,ZB34,man08,78,79.13,12.77,2020-10-02,2020-10-24
5153,ZC89,man75,11,29.4,14.62,2020-09-05,2020-11-01
5154,OQ59,man35,21,64.56,26.99,2020-09-20,2020-10-23
5155,HI80,man17,40,83.79,23.8,2020-09-04,2020-11-09
5156,ZL29,man28,46,25.78,10.32,2020-08-22,2020-10-31
5157,FB11,man31,19,38.39,25.27,2020-08-29,2020-10-22
5158,US08,man02,93,88.74,10.41,2020-09-30,2020-10-28
5159,ZN97,man20,35,23.57,24.03,2020-09-26,2020-11-09
5160,YB29,man52,76,26.82,18.17,2020-08-27,2020-10-21
5161,SX97,man80,93,53.97,15.12,2020-08-21,2020-10-25
5162,IO64,man62,100,90.54,20.4,2020-10-02,2020-11-12
5163,IX45,man78,46,60.66,17.54,2020-09-12,2020-11-02
5164,FI18,man86,45,35.68,24.52,2020-08-31,2020-11-09
5165,OU09,man37,65,87.69,27.77,2020-09-30,2020-10-28
5166,CU17,man63,25,40.35,19.26,2020-09-01,2020-10-13
5167,UD93,man58,61,31.08,25.11,2020-08-19,2020-10-22
5168,VM85,man65,16,44.34,28.43,2020-09-15,2020-10-13
5169,DQ61,man03,45,98.11,12.68,2020-10-09,2020-11-02
5170,AC87,man76,18,97.53,25.82,2020-09-29,2020-11-01
5171,HB62,man64,100,43.95,14.96,2020-08-15,2020-10-16
5172,AU91,man53,55,62.42,16.07,2020-10-07,2020-10-21
5173,FE96,man52,19,33.22,28.45,2020-09-27,2020-11-06
5174,EZ98,man50,32,48.26,15.02,2020-10-08,2020-11-12
5175,XP69,man62,60,51.61,12.81,2020-10-02,2020-11-03
5176,AE09,man96,67,59.06,20.87,2020-09-21,2020-10-30
5177,LS15,man92,25,76.04,23.29,2020-08-28,2020-11-12
5178,RF61,man90,8,54.85,23.81,2020-09-03,2020-10-27
5179,LT04,man89,81,39.2,28.51,2020-10-04,2020-11-11
5180,ZJ76,man17,20,42.41,20.58,2020-09-09,2020-11-12
5181,AV07,man98,65,33.1,25.01,2020-08-23,2020-11-09
5182,SV22,man20,18,74.99,28.19,2020-10-12,2020-10-24
5183,QF54,man89,48,56.48,22.29,2020-10-11,2020-11-10
5184,RO64,man93,57,26.62,28.86,2020-09-02,2020-10-23
5185,YU95,man98,64,76.9,14.01,2020-09-21,2020-10-30
5186,IX07,man71,96,59.18,28.51,2020-09-06,2020-11-11
5187,RT45,man25,57,70.12,23.45,2020-09-24,2020-10-17
5188,FZ70,man78,61,42.48,14.37,2020-08-27,2020-10-16
5189,NJ62,man49,19,63.4,21.13,2020-10-10,2020-11-07
5190,VZ65,man67,99,76.84,17.16,2020-09-12,2020-10-24
5191,QG63,man02,17,41.23,22.47,2020-10-06,2020-10-30
5192,PA66,man19,36,63.36,11.65,2020-09-06,2020-11-07
5193,HP85,man67,92,74.72,17.06,2020-09-24,2020-11-01
5194,XO05,man85,52,46.61,20.17,2020-09-02,2020-10-23
5195,YD69,man22,58,21.05,12.53,2020-10-07,2020-10-28
5196,QC79,man65,26,38.12,10.54,2020-09-21,2020-10-28
5197,WX60,man90,97,37.79,24.95,2020-09-20,2020-10-22
5198,ZH63,man23,28,38.29,20.06,2020-09-11,2020-10-29
5199,LA48,man61,98,90.92,28.84,2020-09-22,2020-10-24
5200,NG76,man37,30,28.12,19.87,2020-08-20,2020-11-10
5201,IU18,man57,46,99.77,29.83,2020-08-22,2020-11-11
5202,FE90,man34,23,90.58,17.53,2020-09-07,2020-11-02
5203,XK19,man96,73,79.03,19.52,2020-09-16,2020-10-14
5204,MF57,man20,71,73.02,29.67,2020-09-25,2020-11-03
5205,GL30,man63,51,91.36,17.09,2020-10-04,2020-11-03
5206,OY34,man00,56,79.48,18.18,2020-09-08,2020-10-16
5207,QC35,man75,2,26.75,16.61,2020-09-17,2020-11-04
5208,RT31,man31,10,30.36,29.1,2020-09-15,2020-10-13
5209,ZB60,man16,81,38.23,22.7,2020-09-04,2020-10-18
5210,GB65,man00,90,68.52,15.17,2020-08-26,2020-10-19
5211,EK13,man93,41,42.67,29.48,2020-10-05,2020-10-15
5212,PY90,man92,86,87.9,18.13,2020-10-13,2020-10-28
5213,YU70,man95,63,91.74,13.27,2020-09-01,2020-11-09
5214,RE05,man48,25,57.58,29.51,2020-09-16,2020-11-11
5215,EB80,man70,51,30.86,17.0,2020-08-16,2020-11-01
5216,KW23,man03,89,30.81,28.99,2020-10-10,2020-10-18
5217,LK93,man18,6,66.53,25.44,2020-09-16,2020-11-04
5218,AO35,man55,19,83.05,13.09,2020-09-16,2020-11-06
5219,GE91,man63,4,78.97,25.33,2020-08-30,2020-10-19
5220,AY99,man09,43,34.5,13.39,2020-08-23,2020-10-13
5221,HU63,man89,30,37.3,11.37,2020-08-22,2020-10-30
5222,ER37,man11,68,47.11,20.93,2020-08-19,2020-11-07
5223,NR60,man93,26,88.02,20.07,2020-08-26,2020-10-26
5224,FX46,man91,12,50.05,13.31,2020-08-27,2020-10-26
5225,TJ63,man83,15,61.52,27.51,2020-08-21,2020-10-23
5226,LG86,man83,80,24.85,21.96,2020-08-22,2020-11-06
5227,AP28,man51,42,46.26,12.1,2020-09-28,2020-10-26
5228,FE94,man16,34,49.64,17.66,2020-09-26,2020-10-13
5229,SW79,man79,41,92.64,20.19,2020-09-11,2020-10-31
5230,KU40,man63,9,52.29,23.0,2020-08-30,2020-11-09
5231,WO12,man29,2,50.86,28.09,2020-10-05,2020-11-08
5232,DA68,man40,81,37.84,10.36,2020-09-29,2020-10-22
5233,MH22,man42,64,94.99,24.14,2020-08-29,2020-11-09
5234,XV61,man67,2,86.13,22.18,2020-09-04,2020-10-30
5235,MR78,man41,22,50.75,13.45,2020-09-08,2020-11-10
5236,RB67,man82,32,94.43,17.89,2020-10-05,2020-10-19
5237,BB32,man87,25,63.15,28.64,2020-09-07,2020-10-15
5238,AK54,man40,3,91.1,24.31,2020-09-16,2020-10-25
5239,XF11,man35,58,21.0,14.74,2020-08-30,2020-10-14
5240,FF55,man98,3,51.13,26.82,2020-10-03,2020-10-26
5241,MW88,man38,13,34.87,14.64,2020-09-17,2020-10-15
5242,EP12,man33,52,47.65,19.86,2020-09-10,2020-10-28
5243,VJ17,man95,60,65.59,25.74,2020-08-30,2020-11-01
5244,AF94,man85,81,55.13,24.87,2020-09-04,2020-11-10
5245,WW76,man39,6,61.82,13.21,2020-08-30,2020-10-22
5246,JX30,man90,97,75.55,21.53,2020-08-27,2020-11-02
5247,RY70,man71,55,87.59,19.89,2020-08-26,2020-10-24
5248,WY54,man34,38,25.6,19.97,2020-08-25,2020-10-17
5249,HH70,man49,23,79.76,21.31,2020-09-22,2020-10-20
5250,GH82,man43,80,88.32,11.83,2020-08-22,2020-10-14
5251,IN63,man55,53,49.85,19.77,2020-09-01,2020-10-31
5252,EX53,man81,77,43.11,18.26,2020-09-28,2020-11-07
5253,KG02,man07,12,28.71,26.54,2020-09-06,2020-11-02
5254,JF90,man36,18,27.82,11.88,2020-10-03,2020-10-20
5255,QQ29,man52,31,71.02,26.02,2020-10-13,2020-11-03
5256,ZR89,man07,25,26.37,17.43,2020-09-08,2020-11-07
5257,MO69,man45,1,96.15,13.34,2020-09-20,2020-11-03
5258,OG45,man56,70,42.01,12.81,2020-09-23,2020-11-10
5259,HO10,man48,37,81.32,21.33,2020-09-09,2020-11-08
5260,OI52,man68,8,35.84,10.36,2020-09-15,2020-10-28
5261,PG22,man76,78,32.73,14.9,2020-09-24,2020-11-11
5262,LO56,man18,80,74.57,17.35,2020-09-03,2020-11-11
5263,IM36,man14,63,22.52,17.02,2020-09-28,2020-10-17
5264,SM73,man81,11,58.2,11.97,2020-09-24,2020-10-18
5265,RU27,man32,3,76.11,17.08,2020-08-26,2020-10-14
5266,RF30,man39,76,39.74,17.93,2020-09-26,2020-11-03
5267,WX74,man96,62,32.76,13.9,2020-08-30,2020-10-26
5268,IY91,man10,11,57.89,16.7,2020-08-23,2020-11-12
5269,JA15,man82,12,74.31,21.81,2020-09-05,2020-10-20
5270,KR74,man36,2,54.23,18.97,2020-09-17,2020-11-01
5271,BZ90,man66,73,70.24,23.36,2020-09-23,2020-11-06
5272,AD29,man44,56,54.17,13.04,2020-09-19,2020-11-05
5273,EU41,man70,77,22.58,25.4,2020-08-28,2020-10-18
5274,QS02,man62,71,65.86,29.6,2020-09-24,2020-11-02
5275,IQ59,man53,1,95.54,17.27,2020-09-21,2020-10-22
5276,SF03,man55,93,27.75,13.6,2020-08-23,2020-11-10
5277,RR41,man10,78,85.24,27.66,2020-09-22,2020-10-14
5278,PX06,man83,72,23.89,24.98,2020-09-11,2020-10-19
5279,GB87,man84,90,85.93,23.5,2020-10-03,2020-10-20
5280,OS92,man81,19,40.64,29.25,2020-08-23,2020-10-28
5281,CC26,man38,54,45.03,12.91,2020-08-26,2020-10-29
5282,VM46,man96,63,40.82,20.81,2020-09-11,2020-10-30
5283,UY62,man14,81,47.75,28.01,2020-10-06,2020-11-01
5284,FC58,man87,24,37.32,13.96,2020-09-11,2020-10-23
5285,BY84,man57,94,22.85,29.99,2020-09-07,2020-11-07
5286,XB67,man33,2,83.75,13.88,2020-09-24,2020-10-29
5287,TO30,man28,24,70.25,26.26,2020-09-28,2020-10-20
5288,ED92,man10,83,28.78,11.8,2020-10-02,2020-10-26
5289,QK87,man11,67,92.37,20.84,2020-09-21,2020-11-09
5290,FW95,man84,47,35.07,19.06,2020-08-30,2020-11-11
5291,GH65,man39,98,27.82,20.49,2020-08-25,2020-10-18
5292,UH10,man81,1,96.82,19.4,2020-08-17,2020-10-20
5293,RG11,man97,45,62.45,19.56,2020-08-22,2020-10-18
5294,RN74,man34,100,58.8,10.42,2020-08-16,2020-10-31
5295,WZ04,man79,78,58.43,25.99,2020-09-22,2020-10-19
5296,CC30,man19,29,58.89,16.66,2020-08-26,2020-10-23
5297,IN36,man71,80,58.23,10.9,2020-10-03,2020-11-10
5298,DV54,man98,8,84.61,23.15,2020-09-14,2020-11-04
5299,JN55,man71,50,90.88,15.96,2020-09-24,2020-10-19
5300,FF45,man97,41,58.62,10.29,2020-08-23,2020-11-03
5301,FB97,man33,83,61.31,27.6,2020-09-09,2020-10-26
5302,IJ76,man27,85,72.52,16.93,2020-09-03,2020-11-06
5303,TL98,man51,84,86.64,29.11,2020-10-04,2020-11-09
5304,JV82,man02,38,65.2,11.54,2020-08-16,2020-10-28
5305,JU59,man64,17,46.39,12.61,2020-08-28,2020-11-03
5306,FU56,man09,93,50.6,21.91,2020-08-28,2020-10-28
5307,GG64,man53,61,36.62,29.04,2020-09-01,2020-10-22
5308,XQ74,man03,68,81.8,17.01,2020-09-09,2020-10-25
5309,FB20,man44,72,99.76,20.17,2020-10-10,2020-11-12
5310,NK51,man78,33,22.52,29.63,2020-08-18,2020-10-24
5311,AZ74,man16,58,23.61,26.9,2020-09-17,2020-10-18
5312,GH31,man61,54,84.01,21.74,2020-08-18,2020-10-18
5313,ZH03,man87,23,35.1,13.85,2020-09-03,2020-10-14
5314,NR26,man50,92,35.58,21.78,2020-09-30,2020-10-15
5315,AN22,man21,30,36.24,12.12,2020-09-03,2020-10-27
5316,QJ43,man91,75,24.07,28.0,2020-08-24,2020-11-06
5317,DM45,man20,41,98.71,26.35,2020-08-31,2020-10-28
5318,JW50,man27,76,27.2,12.33,2020-09-06,2020-11-05
5319,ES41,man06,55,94.94,11.04,2020-09-16,2020-11-01
5320,HU57,man69,36,74.43,26.63,2020-09-09,2020-10-19
5321,IL17,man78,85,88.78,20.16,2020-10-03,2020-11-09
5322,KV63,man47,79,64.07,23.57,2020-09-01,2020-11-04
5323,RH61,man38,94,97.34,21.26,2020-09-18,2020-11-05
5324,UD90,man33,21,38.34,22.52,2020-10-09,2020-10-24
5325,QR56,man04,33,76.84,13.49,2020-09-25,2020-10-22
5326,CB51,man11,53,23.43,15.43,2020-08-19,2020-10-18
5327,QP69,man42,65,93.42,13.73,2020-09-22,2020-11-05
5328,HS12,man90,52,28.67,28.78,2020-08-18,2020-10-16
5329,RM99,man68,45,78.91,20.87,2020-10-13,2020-10-18
5330,OU70,man82,68,53.39,22.0,2020-10-07,2020-10-27
5331,AZ28,man75,17,22.1,14.4,2020-09-17,2020-10-22
5332,OL62,man44,69,94.19,17.42,2020-10-13,2020-10-16
5333,IG40,man83,4,84.25,14.56,2020-08-19,2020-11-11
5334,CK32,man14,98,29.21,13.47,2020-08-21,2020-10-21
5335,QV25,man04,15,83.78,24.38,2020-09-26,2020-10-14
5336,MH71,man65,63,89.78,28.67,2020-10-07,2020-10-21
5337,NV22,man15,83,49.86,10.11,2020-08-19,2020-11-10
5338,AM73,man16,95,81.77,17.73,2020-09-15,2020-10-27
5339,VN34,man95,68,42.86,15.95,2020-09-07,2020-11-01
5340,CP81,man43,29,51.66,26.03,2020-08-18,2020-10-26
5341,EW40,man99,92,46.58,10.2,2020-08-22,2020-11-09
5342,OZ84,man54,83,95.11,10.69,2020-10-02,2020-10-28
5343,JM51,man60,48,61.01,29.06,2020-09-20,2020-11-01
5344,XI38,man00,14,27.15,21.64,2020-10-02,2020-10-21
5345,IE85,man92,15,36.22,13.63,2020-10-01,2020-10-27
5346,DF49,man19,12,58.78,17.87,2020-10-02,2020-10-13
5347,YA06,man49,33,35.61,13.31,2020-08-23,2020-10-29
5348,YK71,man97,37,95.01,27.69,2020-09-08,2020-10-29
5349,LF05,man16,51,22.89,15.46,2020-09-22,2020-10-23
5350,XF28,man73,50,82.05,14.88,2020-08-21,2020-10-25
5351,TG42,man30,26,43.08,20.48,2020-08-22,2020-10-23
5352,HA49,man12,66,83.58,13.96,2020-09-05,2020-10-18
5353,SS24,man16,52,55.87,25.35,2020-09-30,2020-10-25
5354,ZP03,man96,25,48.59,11.44,2020-10-11,2020-11-05
5355,XQ31,man21,34,97.06,27.0,2020-08-28,2020-11-03
5356,UN04,man25,96,27.49,18.76,2020-08-26,2020-11-07
5357,GA91,man47,75,30.11,17.0,2020-09-01,2020-11-11
5358,WY15,man99,16,81.31,11.7,2020-09-27,2020-10-29
5359,KN13,man90,21,31.46,21.17,2020-09-03,2020-10-26
5360,TP93,man64,100,97.11,21.07,2020-08-25,2020-10-14
5361,ZI90,man86,78,54.07,11.99,2020-10-09,2020-10-14
5362,MZ14,man13,34,81.91,26.46,2020-10-02,2020-10-14
5363,BD30,man20,58,21.28,18.8,2020-10-08,2020-10-23
5364,ZH98,man43,88,37.57,13.15,2020-09-27,2020-10-14
5365,AQ73,man67,20,45.42,19.3,2020-09-09,2020-10-26
5366,UO06,man52,94,91.66,21.59,2020-08-23,2020-11-06
5367,GD44,man36,84,93.41,29.25,2020-09-11,2020-10-14
5368,WO60,man23,98,80.66,27.8,2020-09-08,2020-11-01
5369,KR46,man77,93,26.56,22.01,2020-09-04,2020-10-16
5370,HF45,man92,70,45.84,27.64,2020-09-29,2020-11-04
5371,XV47,man36,94,54.98,21.24,2020-09-17,2020-10-27
5372,EF33,man72,49,41.81,23.46,2020-09-18,2020-10-16
5373,CY23,man75,80,88.53,20.14,2020-08-21,2020-10-17
5374,HM42,man53,29,97.22,27.56,2020-09-25,2020-10-23
