OrderID,CustomerID,ManagerID,Quantity,Price,Freight,OrderDate,ShippedDate
5988,PB30,man63,92,79.15,17.45,2020-09-30,2020-11-29
5989,QD28,man23,36,75.29,26.08,2020-10-31,2020-11-10
5990,VY42,man00,19,87.97,25.14,2020-10-17,2020-11-08
5991,KF84,man93,84,32.36,25.54,2020-09-13,2020-12-07
5992,HM73,man74,25,30.36,25.94,2020-09-21,2020-11-15
5993,ST51,man21,96,61.98,29.15,2020-10-26,2020-12-04
5994,JU18,man76,95,87.32,12.5,2020-11-01,2020-11-13
5995,WH79,man63,30,60.38,15.32,2020-09-14,2020-12-08
5996,QD35,man23,44,26.31,24.02,2020-10-06,2020-11-15
5997,FJ73,man23,11,69.22,18.54,2020-11-01,2020-11-11
5998,GZ27,man25,21,27.67,20.9,2020-10-23,2020-11-21
5999,PA68,man81,3,31.14,18.46,2020-10-14,2020-11-22
6000,ZA54,man14,47,80.08,10.14,2020-10-19,2020-12-05
6001,UO76,man48,55,54.34,19.72,2020-10-14,2020-11-30
6002,IJ35,man16,5,53.7,28.51,2020-10-06,2020-11-21
6003,MQ58,man86,56,49.93,28.75,2020-10-01,2020-12-07
6004,KP33,man37,69,91.87,10.23,2020-11-08,2020-11-10
6005,UY28,man89,46,71.12,26.93,2020-09-24,2020-11-08
6006,AX47,man67,36,55.47,21.13,2020-09-19,2020-11-11
6007,EB05,man14,10,44.64,18.75,2020-09-17,2020-11-08
6008,LS56,man54,86,67.3,27.09,2020-11-04,2020-11-29
6009,UE37,man59,59,96.14,13.27,2020-09-14,2020-12-06
6010,TS28,man99,57,47.39,10.55,2020-10-30,2020-12-07
6011,WC58,man34,91,95.48,10.55,2020-10-21,2020-12-06
6012,EB94,man47,8,26.79,22.5,2020-09-29,2020-12-04
6013,TK60,man36,15,98.37,15.7,2020-10-29,2020-11-30
6014,JN61,man37,88,40.0,26.84,2020-10-25,2020-12-08
6015,OU23,man42,79,51.13,14.8,2020-10-31,2020-12-01
6016,UN56,man41,33,34.99,10.34,2020-10-19,2020-11-17
6017,CE44,man17,22,31.21,14.91,2020-09-19,2020-11-20
6018,PH73,man30,68,37.0,16.11,2020-10-01,2020-12-05
6019,JJ37,man13,16,35.4,24.93,2020-09-26,2020-11-27
6020,QT25,man66,36,43.31,15.27,2020-10-23,2020-12-06
6021,PG19,man27,77,96.04,12.5,2020-09-14,2020-11-17
6022,SP95,man55,66,50.31,16.64,2020-09-29,2020-11-19
6023,UX61,man22,75,26.53,25.37,2020-09-12,2020-11-29
6024,OB49,man11,75,48.52,28.13,2020-09-10,2020-11-09
6025,QD35,man79,59,84.53,17.16,2020-10-25,2020-11-11
6026,KX52,man63,20,30.97,22.94,2020-09-18,2020-12-05
6027,QV45,man47,71,61.1,23.51,2020-10-01,2020-11-14
6028,EC23,man51,15,67.62,10.25,2020-09-15,2020-11-13
6029,HM84,man80,59,73.84,27.39,2020-10-14,2020-11-25
6030,XO96,man81,41,46.39,23.07,2020-10-11,2020-11-15
6031,SX69,man54,20,81.54,25.17,2020-10-18,2020-12-05
6032,ZL51,man10,59,44.89,18.14,2020-09-19,2020-11-17
6033,LP83,man54,30,35.75,14.77,2020-09-09,2020-11-08
6034,YP32,man99,98,59.39,18.32,2020-09-20,2020-11-25
6035,GV34,man67,3,92.02,18.65,2020-11-06,2020-11-23
6036,KY54,man63,28,92.24,17.68,2020-10-17,2020-11-08
6037,BJ61,man29,38,89.13,11.12,2020-09-15,2020-12-07
6038,BF00,man00,69,90.96,12.05,2020-10-23,2020-11-22
6039,OR61,man29,70,60.62,26.84,2020-09-19,2020-12-05
6040,ZX90,man22,71,56.94,29.39,2020-10-24,2020-11-28
6041,UK68,man23,6,32.5,11.61,2020-10-30,2020-11-14
6042,EB79,man57,7,37.73,16.0,2020-10-13,2020-11-28
6043,DE08,man72,54,61.21,20.01,2020-09-26,2020-11-11
6044,JO33,man77,74,78.96,25.21,2020-09-19,2020-12-02
6045,MI16,man70,74,22.94,21.44,2020-10-03,2020-11-30
6046,LX13,man11,72,72.66,23.91,2020-09-22,2020-11-15
6047,OP17,man90,14,36.56,14.38,2020-10-15,2020-11-12
6048,KH85,man83,11,21.97,25.48,2020-10-20,2020-11-24
6049,WA27,man71,96,43.32,17.69,2020-10-21,2020-12-06
6050,YY36,man29,86,76.4,23.28,2020-09-25,2020-11-23
6051,FH06,man55,82,26.5,27.64,2020-11-04,2020-12-05
6052,PN24,man54,65,48.47,17.85,2020-09-10,2020-11-28
6053,AS24,man21,24,80.14,10.11,2020-09-18,2020-11-26
6054,CE61,man83,5,86.36,24.93,2020-11-06,2020-11-09
6055,FF34,man92,74,34.1,29.14,2020-09-11,2020-11-10
6056,CD42,man65,64,60.28,20.76,2020-10-13,2020-11-29
6057,LR63,man66,84,75.37,19.32,2020-10-15,2020-11-22
6058,DL98,man27,87,69.14,11.81,2020-09-23,2020-11-13
6059,AH39,man21,97,68.9,16.35,2020-10-02,2020-11-27
6060,MQ16,man98,94,97.8,26.85,2020-10-12,2020-11-26
6061,GI13,man67,13,77.25,23.33,2020-09-20,2020-11-30
6062,PJ79,man59,35,23.99,24.01,2020-11-07,2020-12-08
6063,RP41,man69,23,79.13,27.25,2020-09-23,2020-11-25
6064,IY36,man59,41,77.69,16.68,2020-09-25,2020-11-17
6065,QW06,man17,53,35.57,15.74,2020-10-16,2020-11-15
6066,UR74,man07,62,83.33,24.62,2020-10-09,2020-11-27
6067,GF07,man30,94,81.84,26.15,2020-09-17,2020-11-22
6068,PP60,man63,47,43.34,11.97,2020-10-17,2020-12-05
6069,ZO00,man27,27,37.3,13.43,2020-10-18,2020-11-10
6070,ZO05,man97,61,27.28,16.78,2020-11-08,2020-11-13
6071,TD54,man96,88,21.79,11.48,2020-10-08,2020-11-25
6072,HW26,man43,89,27.71,28.68,2020-10-24,2020-11-09
6073,LU39,man90,9,79.21,12.53,2020-10-21,2020-11-24
6074,DZ73,man40,41,86.63,23.81,2020-10-14,2020-12-05
6075,JQ21,man09,99,65.73,11.71,2020-10-02,2020-11-16
6076,PX83,man36,93,48.57,10.85,2020-10-17,2020-11-30
6077,ZP04,man29,18,71.99,10.33,2020-09-30,2020-12-01
6078,KP73,man11,61,97.77,26.65,2020-10-20,2020-11-14
6079,OA69,man60,28,87.44,18.17,2020-09-10,2020-11-13
6080,BP67,man14,12,23.93,15.94,2020-09-16,2020-11-16
6081,AU75,man27,74,76.29,18.81,2020-09-18,2020-11-22
6082,VF32,man32,75,37.21,27.91,2020-09-12,2020-11-08
6083,JJ61,man92,83,41.15,22.55,2020-11-02,2020-11-10
6084,OM61,man39,100,85.87,13.38,2020-09-28,2020-12-07
6085,FP23,man24,88,54.81,11.02,2020-11-03,2020-11-26
6086,IE79,man09,54,41.08,19.68,2020-09-28,2020-11-10
6087,HC45,man67,22,52.61,18.63,2020-10-06,2020-11-17
6088,MX94,man39,43,86.31,18.34,2020-10-25,2020-12-04
6089,IL16,man76,39,60.49,29.57,2020-10-19,2020-11-19
6090,ET61,man69,77,99.05,13.65,2020-09-16,2020-11-13
6091,FE32,man82,75,91.28,26.57,2020-10-12,2020-11-11
6092,CS59,man70,35,55.08,29.33,2020-10-09,2020-12-04
6093,KB06,man69,39,53.55,20.6,2020-10-24,2020-11-28
6094,CS79,man43,56,95.84,23.06,2020-10-24,2020-12-08
6095,EI24,man60,91,76.98,29.01,2020-10-22,2020-11-08
6096,OU18,man27,50,31.8,29.19,2020-10-17,2020-11-25
6097,QB79,man07,61,44.87,16.87,2020-11-07,2020-11-22
6098,NQ15,man99,46,75.55,17.96,2020-10-02,2020-12-04
6099,DF38,man25,15,25.87,11.18,2020-09-11,2020-11-24
6100,SK33,man34,66,49.15,28.5,2020-09-24,2020-11-12
6101,PA11,man35,15,90.49,27.23,2020-09-24,2020-11-26
6102,BD93,man91,65,85.29,14.01,2020-10-19,2020-12-07
6103,TT92,man36,91,61.55,11.86,2020-09-13,2020-11-30
6104,PT06,man37,78,67.72,15.58,2020-10-21,2020-11-24
6105,RZ40,man54,2,26.71,19.23,2020-09-15,2020-11-09
6106,FV72,man30,44,59.32,14.5,2020-09-28,2020-11-12
6107,SW84,man01,39,67.61,24.96,2020-11-01,2020-12-05
6108,UK44,man88,7,50.81,24.9,2020-09-22,2020-11-14
6109,MG02,man63,31,72.87,15.27,2020-09-13,2020-11-28
6110,FD55,man55,71,77.29,27.56,2020-10-15,2020-12-05
6111,EK21,man82,63,58.02,22.89,2020-10-19,2020-11-10
6112,ZQ25,man68,10,91.35,17.3,2020-11-06,2020-11-11
6113,TO32,man39,91,32.59,24.84,2020-09-10,2020-11-30
6114,UR80,man33,64,74.84,17.06,2020-10-04,2020-11-30
6115,GP02,man61,73,32.64,16.04,2020-10-31,2020-11-14
6116,HF97,man02,18,87.63,19.34,2020-11-02,2020-11-25
6117,LP15,man19,58,26.86,14.98,2020-09-10,2020-11-15
6118,DU15,man08,35,42.04,29.1,2020-11-04,2020-11-13
6119,PI23,man51,58,42.39,17.67,2020-09-15,2020-11-13
6120,HC72,man91,21,79.89,18.86,2020-09-09,2020-11-26
6121,OU92,man05,5,58.1,14.39,2020-11-07,2020-11-20
6122,UV48,man14,53,20.41,15.22,2020-11-07,2020-11-17
6123,ZB65,man04,67,47.34,14.4,2020-09-24,2020-11-22
6124,PS69,man29,50,99.14,19.29,2020-09-10,2020-11-24
6125,QA99,man97,95,21.95,11.42,2020-11-01,2020-11-12
6126,EJ12,man00,30,65.79,25.32,2020-10-20,2020-11-27
6127,UP62,man41,40,38.89,17.74,2020-10-17,2020-11-17
6128,IB09,man32,4,43.83,20.12,2020-11-02,2020-12-05
6129,GF80,man26,58,55.4,19.84,2020-10-17,2020-11-22
6130,OB15,man65,78,22.83,11.56,2020-10-11,2020-11-12
6131,OW46,man44,53,42.14,11.37,2020-09-14,2020-12-06
6132,GL80,man00,48,23.57,20.8,2020-10-23,2020-12-05
6133,BM28,man12,50,47.7,18.66,2020-09-27,2020-12-03
6134,MS84,man61,92,44.04,28.71,2020-11-07,2020-11-12
6135,EU37,man65,21,33.37,27.06,2020-10-06,2020-12-04
6136,DV93,man04,58,29.91,28.33,2020-10-11,2020-11-26
6137,IJ37,man03,35,80.85,24.19,2020-10-16,2020-11-12
6138,OL28,man66,32,53.67,19.92,2020-11-03,2020-12-05
6139,AX38,man34,70,21.24,19.48,2020-11-01,2020-11-20
6140,HG31,man53,46,83.85,15.25,2020-11-05,2020-12-07
6141,RV62,man96,97,68.51,18.86,2020-10-21,2020-11-15
6142,RI47,man25,90,99.24,23.4,2020-09-23,2020-11-13
6143,XA19,man09,71,44.49,24.38,2020-10-02,2020-11-22
6144,HU86,man04,95,31.16,17.82,2020-09-26,2020-11-13
6145,TW99,man49,8,31.33,11.71,2020-10-11,2020-11-26
6146,UP39,man08,91,47.49,23.3,2020-10-03,2020-12-08
6147,GM28,man45,62,23.49,22.72,2020-10-25,2020-12-01
6148,UF90,man11,50,55.19,19.17,2020-09-20,2020-11-28
6149,GF99,man52,10,24.6,20.99,2020-10-14,2020-11-26
6150,VI50,man16,85,53.63,25.74,2020-09-16,2020-12-03
6151,NT82,man03,68,25.82,21.62,2020-09-18,2020-11-22
6152,VI68,man10,78,95.98,12.6,2020-11-05,2020-11-14
6153,WT66,man59,56,41.94,23.85,2020-10-03,2020-12-08
6154,IZ53,man29,87,30.49,15.62,2020-10-30,2020-12-04
6155,ZO73,man74,17,70.04,22.19,2020-11-04,2020-11-11
6156,IQ05,man33,48,44.49,11.97,2020-09-26,2020-11-08
6157,BP25,man49,16,94.24,26.41,2020-09-18,2020-11-19
6158,HL77,man77,42,97.01,21.8,2020-09-22,2020-11-25
6159,JE76,man32,30,84.19,24.04,2020-10-14,2020-11-17
6160,DQ74,man92,40,52.36,24.7,2020-10-17,2020-11-12
6161,KD08,man13,68,25.92,28.08,2020-10-13,2020-11-24
6162,EN33,man86,52,39.87,17.32,2020-10-23,2020-12-05
6163,KT05,man34,3,56.42,25.86,2020-11-08,2020-11-28
6164,HB16,man26,2,88.44,23.89,2020-09-14,2020-11-12
6165,EI31,man20,79,31.27,13.67,2020-10-11,2020-11-20
6166,RT13,man80,95,78.54,13.28,2020-10-06,2020-12-07
6167,YZ04,man24,21,22.04,29.54,2020-09-14,2020-11-27
6168,ZB90,man48,68,75.76,20.05,2020-10-06,2020-11-15
6169,JI70,man65,57,76.06,29.98,2020-11-01,2020-11-15
6170,PZ68,man33,43,36.16,27.97,2020-11-01,2020-11-10
6171,RT11,man07,38,60.56,23.51,2020-11-05,2020-11-24
6172,PP29,man50,51,99.21,26.79,2020-09-20,2020-12-02
6173,YR58,man87,96,63.39,19.31,2020-11-01,2020-11-08
6174,XA56,man54,98,75.86,25.51,2020-10-18,2020-11-15
6175,AZ85,man23,73,63.79,10.99,2020-10-22,2020-12-02
6176,PS78,man90,74,68.12,10.81,2020-09-24,2020-11-28
6177,RC32,man91,7,27.1,27.75,2020-09-09,2020-11-19
6178,CJ18,man12,25,68.31,22.4,2020-09-15,2020-11-19
6179,YX09,man70,67,57.86,23.78,2020-10-11,2020-11-22
6180,JO66,man09,18,24.72,22.43,2020-10-18,2020-11-10
6181,MJ28,man73,71,55.46,21.7,2020-10-11,2020-11-22
6182,PA78,man98,49,83.0,19.44,2020-09-12,2020-11-12
6183,YQ80,man23,65,69.93,15.19,2020-09-25,2020-11-17
6184,GW41,man58,48,47.84,18.68,2020-10-23,2020-11-10
6185,YJ28,man78,92,76.33,28.43,2020-09-09,2020-11-08
6186,GB88,man56,37,84.15,17.59,2020-09-15,2020-12-07
6187,NO39,man80,81,81.4,25.5,2020-10-17,2020-12-02
6188,XC07,man68,73,56.72,22.36,2020-10-01,2020-12-02
6189,DD86,man83,12,60.56,24.85,2020-09-11,2020-11-18
6190,WA21,man14,1,29.01,28.37,2020-10-12,2020-11-28
6191,OX16,man20,81,21.32,21.6,2020-09-20,2020-11-23
6192,YS37,man30,98,48.86,28.13,2020-10-04,2020-11-27
6193,TX89,man13,80,29.06,12.27,2020-10-29,2020-11-15
6194,MS24,man54,10,41.97,17.56,2020-10-03,2020-12-07
6195,LA62,man45,12,66.54,21.89,2020-10-08,2020-11-18
6196,DX17,man89,28,57.28,26.44,2020-10-30,2020-11-12
6197,BR19,man67,33,92.71,18.27,2020-10-08,2020-11-09
6198,NE84,man09,2,62.2,28.96,2020-11-04,2020-11-10
6199,VH15,man00,20,53.16,16.34,2020-11-08,2020-11-30
6200,IE74,man04,58,23.79,20.89,2020-11-03,2020-11-29
6201,WE47,man21,73,39.59,20.97,2020-09-26,2020-11-20
6202,OA98,man22,89,23.53,21.9,2020-09-28,2020-12-06
6203,KX62,man44,98,31.7,11.13,2020-10-27,2020-11-15
6204,PD02,man34,99,59.05,22.97,2020-09-21,2020-11-08
6205,BL20,man99,7,48.89,20.54,2020-11-08,2020-11-17
6206,CF15,man38,70,69.5,20.35,2020-09-19,2020-11-11
6207,ZA85,man78,6,62.32,28.1,2020-10-14,2020-11-11
6208,SE05,man53,30,44.86,29.68,2020-10-03,2020-11-24
6209,YH84,man83,6,39.04,10.64,2020-09-25,2020-11-25
6210,MM21,man57,28,23.89,12.72,2020-10-19,2020-12-04
6211,AE96,man49,13,37.46,10.63,2020-11-04,2020-12-03
6212,SA05,man21,86,72.58,25.8,2020-10-07,2020-11-23
6213,IM46,man77,50,33.71,15.78,2020-10-20,2020-11-16
6214,XO52,man58,54,69.58,27.22,2020-10-03,2020-11-13
6215,YY53,man01,75,46.3,26.37,2020-09-13,2020-11-24
6216,RV74,man44,96,23.41,28.72,2020-10-13,2020-12-03
6217,GA18,man05,17,28.34,19.67,2020-09-17,2020-11-09
6218,VR09,man73,52,26.04,19.39,2020-10-04,2020-11-15
6219,VH10,man34,60,73.33,17.78,2020-09-17,2020-11-18
6220,UF71,man39,35,74.33,22.84,2020-11-03,2020-11-26
6221,PP73,man31,65,85.39,23.65,2020-09-26,2020-11-09
6222,EI57,man56,88,50.39,18.57,2020-10-03,2020-11-23
6223,ZO32,man90,31,48.99,21.76,2020-11-01,2020-11-24
6224,KN23,man48,21,58.12,17.47,2020-11-08,2020-11-12
6225,HW16,man21,84,66.37,12.8,2020-09-20,2020-11-30
6226,QY61,man90,23,41.04,19.64,2020-10-29,2020-11-10
6227,ML68,man56,33,91.33,14.15,2020-10-19,2020-12-02
6228,VH50,man48,13,96.61,16.65,2020-09-16,2020-11-17
6229,HF94,man37,58,33.51,19.76,2020-10-24,2020-11-24
6230,YF66,man63,44,37.42,11.82,2020-11-04,2020-12-04
6231,XH08,man62,47,59.69,14.11,2020-11-04,2020-11-10
6232,SA60,man45,18,93.75,21.39,2020-10-24,2020-11-21
6233,SO00,man58,16,33.31,23.67,2020-09-24,2020-12-02
6234,LV53,man86,92,43.81,25.83,2020-09-17,2020-11-21
6235,VC48,man11,31,37.25,10.28,2020-10-13,2020-11-16
6236,WK64,man14,18,94.83,19.39,2020-11-03,2020-11-17
6237,ES60,man73,66,89.21,22.64,2020-10-09,2020-11-16
6238,VM35,man89,42,84.12,29.45,2020-10-20,2020-12-05
6239,UE38,man06,29,35.02,29.32,2020-10-05,2020-11-30
6240,GW47,man81,80,62.14,11.72,2020-09-18,2020-11-24
6241,AS27,man07,64,98.4,10.16,2020-09-25,2020-11-16
6242,JC64,man23,92,21.41,10.45,2020-10-20,2020-11-15
6243,DU48,man09,87,56.41,12.45,2020-10-17,2020-11-11
6244,RE14,man12,46,92.0,19.7,2020-09-18,2020-11-22
6245,EU03,man33,43,66.51,18.83,2020-10-08,2020-11-15
6246,CJ24,man36,42,86.26,14.99,2020-10-02,2020-11-24
6247,OX42,man77,56,59.19,25.28,2020-09-15,2020-11-24
6248,UN12,man54,31,64.5,13.65,2020-11-07,2020-11-27
6249,UT73,man28,94,25.8,20.77,2020-09-19,2020-12-05
6250,KQ35,man45,61,78.12,25.3,2020-09-26,2020-11-13
6251,AZ45,man53,56,40.07,23.19,2020-10-24,2020-11-30
6252,CO58,man42,21,84.79,12.01,2020-10-26,2020-11-17
6253,GP94,man50,12,90.97,21.19,2020-10-22,2020-12-05
6254,WK17,man29,15,78.37,19.89,2020-09-21,2020-11-28
6255,RJ99,man29,43,36.08,29.76,2020-09-21,2020-11-08
6256,LQ30,man16,11,22.11,13.38,2020-10-08,2020-12-04
6257,CF01,man19,59,96.66,26.04,2020-10-17,2020-11-09
6258,LH14,man43,65,92.95,22.74,2020-10-22,2020-11-30
6259,MF50,man66,51,44.96,28.1,2020-09-16,2020-11-23
6260,HY83,man16,91,79.71,20.53,2020-11-05,2020-12-01
6261,BT18,man96,45,61.67,17.99,2020-10-09,2020-11-14
6262,SR65,man19,75,64.9,19.09,2020-10-11,2020-11-12
6263,MY26,man83,78,84.14,26.49,2020-09-27,2020-11-20
6264,OI18,man50,37,76.02,20.32,2020-09-15,2020-12-06
6265,BZ90,man67,78,53.39,10.2,2020-09-11,2020-12-08
6266,YS89,man73,55,53.82,17.6,2020-09-16,2020-11-13
6267,YS42,man92,16,80.86,10.73,2020-10-29,2020-12-06
6268,VP81,man97,72,90.58,28.81,2020-10-24,2020-12-06
6269,MI44,man58,70,30.75,13.81,2020-11-05,2020-12-05
6270,XH53,man56,63,42.97,18.27,2020-09-18,2020-11-21
6271,GD27,man83,88,57.44,12.94,2020-09-24,2020-11-11
6272,GU11,man37,17,50.66,11.2,2020-11-04,2020-11-21
6273,TM66,man61,67,58.28,29.3,2020-10-20,2020-11-22
6274,EN28,man45,57,26.51,20.05,2020-09-26,2020-11-14
6275,NB40,man40,36,94.62,23.26,2020-10-19,2020-12-01
6276,KX83,man94,82,50.16,15.2,2020-10-14,2020-12-02
6277,JY16,man22,62,56.56,19.53,2020-10-31,2020-11-26
6278,FC74,man90,62,53.73,25.28,2020-10-05,2020-11-19
6279,OV29,man65,2,79.26,28.57,2020-10-27,2020-11-23
6280,KT92,man68,83,91.84,20.13,2020-09-30,2020-11-28
6281,RC27,man58,31,68.08,20.83,2020-10-20,2020-12-08
6282,SJ22,man96,50,23.18,29.03,2020-10-01,2020-11-30
6283,MH04,man89,44,24.52,19.71,2020-11-08,2020-12-01
6284,DX39,man62,55,89.76,16.59,2020-10-29,2020-12-04
6285,JG44,man95,44,50.57,24.63,2020-09-28,2020-11-25
6286,UT96,man61,12,99.02,25.72,2020-10-04,2020-11-11
6287,FT33,man27,58,44.24,22.72,2020-10-28,2020-11-27
6288,XI45,man65,32,27.89,25.81,2020-11-05,2020-11-21
6289,WL15,man29,35,29.9,24.91,2020-09-30,2020-11-12
6290,SN53,man72,57,66.08,23.98,2020-10-13,2020-11-25
6291,CS64,man29,1,93.18,21.89,2020-09-30,2020-11-29
6292,PM96,man66,91,55.69,14.43,2020-10-02,2020-11-27
6293,FS66,man81,86,27.35,25.08,2020-09-09,2020-11-17
6294,IC29,man45,15,43.32,17.5,2020-10-25,2020-12-05
6295,JT91,man00,1,71.82,25.05,2020-11-05,2020-11-14
6296,QU39,man55,59,76.38,29.8,2020-09-28,2020-11-11
6297,IC43,man04,43,74.74,12.27,2020-10-11,2020-11-30
6298,VC91,man72,80,30.9,23.2,2020-10-07,2020-11-13
6299,DK64,man17,55,53.73,18.72,2020-11-01,2020-12-01
6300,FK09,man24,11,92.81,18.7,2020-09-13,2020-11-12
6301,NW86,man80,55,94.56,29.69,2020-09-25,2020-12-02
6302,FA76,man37,52,32.35,26.79,2020-09-29,2020-11-23
6303,GQ26,man10,13,91.3,21.43,2020-09-19,2020-12-01
6304,ZZ58,man51,94,95.68,10.11,2020-09-13,2020-11-28
6305,AS63,man43,35,79.67,17.78,2020-10-06,2020-12-07
6306,OF79,man09,96,75.46,14.86,2020-10-30,2020-11-19
6307,TX29,man11,97,67.36,29.85,2020-10-15,2020-11-26
6308,IV24,man50,42,72.21,20.47,2020-10-25,2020-11-11
6309,ZD71,man53,92,47.77,12.01,2020-09-29,2020-11-29
6310,OW08,man88,54,93.47,10.66,2020-10-07,2020-11-09
6311,EF13,man93,17,26.9,21.3,2020-11-05,2020-11-17
6312,DG07,man76,17,97.64,17.86,2020-09-30,2020-12-06
6313,HW61,man23,69,99.81,15.09,2020-10-19,2020-11-23
6314,OQ81,man83,80,40.82,22.38,2020-09-28,2020-12-05
6315,GA02,man70,89,45.79,19.1,2020-11-08,2020-11-12
6316,KC48,man75,78,47.41,10.96,2020-10-12,2020-11-15
6317,NV61,man12,40,40.25,23.32,2020-09-11,2020-11-24
6318,OI62,man36,87,99.86,22.02,2020-10-12,2020-11-09
6319,OE60,man74,20,52.56,26.41,2020-09-29,2020-11-23
6320,JI74,man21,88,76.34,23.72,2020-09-16,2020-12-03
6321,ZJ39,man69,93,37.78,23.86,2020-09-23,2020-11-28
6322,PE90,man22,66,22.99,19.53,2020-09-12,2020-12-05
6323,SS94,man42,95,77.12,24.37,2020-11-06,2020-11-25
6324,FD65,man13,51,86.94,24.83,2020-10-04,2020-11-16
6325,HU93,man17,57,89.08,10.85,2020-09-10,2020-11-23
6326,WQ04,man00,51,46.05,21.65,2020-11-06,2020-11-23
6327,CS61,man94,7,87.1,22.02,2020-09-30,2020-11-28
6328,HR68,man32,28,96.82,18.01,2020-09-09,2020-12-01
6329,IB60,man31,76,76.42,10.81,2020-09-11,2020-12-04
6330,TP63,man85,28,67.32,12.55,2020-09-22,2020-11-21
6331,KV83,man90,48,27.07,24.29,2020-11-03,2020-11-29
6332,GA43,man11,71,40.11,13.48,2020-11-05,2020-11-08
6333,XU20,man07,62,98.0,22.72,2020-10-03,2020-12-01
6334,EI13,man73,37,63.3,22.95,2020-09-29,2020-12-02
6335,UN46,man20,45,96.77,10.7,2020-09-27,2020-12-04
6336,OK85,man65,75,93.81,22.53,2020-09-24,2020-12-03
6337,RT83,man68,47,45.6,21.41,2020-10-14,2020-11-27
6338,YF57,man05,37,56.6,11.2,2020-09-10,2020-12-07
6339,KK26,man77,20,30.31,10.74,2020-10-27,2020-12-06
6340,OU85,man50,57,34.3,18.34,2020-11-06,2020-12-07
6341,EA81,man48,94,95.28,11.62,2020-09-20,2020-12-07
6342,TR73,man96,60,41.52,29.22,2020-09-21,2020-12-01
6343,WW83,man93,71,96.13,26.97,2020-09-19,2020-11-28
6344,FD06,man82,35,39.51,20.95,2020-10-08,2020-11-27
6345,OD24,man74,18,21.99,23.87,2020-09-18,2020-11-19
6346,WR52,man17,90,84.15,25.24,2020-11-07,2020-11-10
6347,ON03,man09,78,76.03,29.69,2020-11-03,2020-12-04
6348,YE39,man13,46,79.64,26.81,2020-09-09,2020-11-20
6349,CW15,man81,23,61.37,18.63,2020-11-04,2020-11-08
6350,TM64,man88,48,44.31,27.63,2020-09-18,2020-11-29
6351,PN70,man63,66,53.02,19.39,2020-11-07,2020-12-06
6352,FK48,man09,6,41.37,28.73,2020-10-02,2020-11-29
6353,KW09,man03,27,44.63,13.56,2020-10-25,2020-11-11
6354,LN26,man56,50,62.07,22.87,2020-10-20,2020-11-30
6355,CB11,man12,82,45.33,27.75,2020-11-03,2020-11-11
6356,GF16,man60,76,63.39,15.49,2020-10-24,2020-11-11
6357,TC86,man45,29,50.12,24.23,2020-10-20,2020-12-06
6358,CN47,man37,94,87.51,20.78,2020-10-02,2020-11-16
6359,NB40,man83,15,84.58,15.58,2020-10-20,2020-12-07
6360,DL88,man64,82,99.72,11.86,2020-10-19,2020-12-05
6361,SW33,man41,67,52.57,26.52,2020-10-20,2020-12-08
6362,VB03,man81,60,32.86,27.3,2020-09-09,2020-11-24
6363,BN07,man77,41,57.56,19.2,2020-11-08,2020-11-11
6364,MF48,man47,42,22.06,27.83,2020-11-01,2020-11-09
6365,GX61,man83,22,27.08,24.15,2020-09-29,2020-11-30
6366,US68,man88,25,96.77,17.95,2020-11-06,2020-12-07
6367,OE39,man03,71,73.08,14.91,2020-10-10,2020-11-13
6368,YO80,man79,97,44.75,23.76,2020-10-28,2020-12-07
6369,MZ29,man24,3,83.27,16.24,2020-10-20,2020-12-07
6370,FM59,man35,89,94.02,16.56,2020-10-07,2020-12-06
6371,VP33,man18,46,76.46,18.26,2020-10-14,2020-11-27
6372,JA57,man37,64,52.79,13.02,2020-10-04,2020-12-01
6373,XX41,man94,74,60.77,18.19,2020-10-21,2020-11-28
6374,OE42,man01,88,26.48,12.22,2020-09-30,2020-12-01
6375,SQ75,man97,86,41.27,12.0,2020-11-05,2020-11-21
6376,TD80,man31,10,63.99,26.52,2020-09-18,2020-11-25
6377,CE14,man29,59,48.57,28.2,2020-11-02,2020-11-22
6378,IQ60,man35,50,46.3,15.93,2020-09-10,2020-11-15
6379,JK21,man80,38,37.47,25.31,2020-09-14,2020-11-26
6380,SD42,man41,45,67.82,24.35,2020-10-18,2020-12-07
6381,FC99,man07,10,27.08,22.23,2020-10-02,2020-11-27
6382,BR71,man75,46,83.0,18.73,2020-10-07,2020-12-04
6383,IK33,man77,80,85.99,12.59,2020-10-03,2020-12-01
6384,TV70,man78,95,67.03,17.73,2020-09-26,2020-11-15
6385,AN08,man72,1,28.58,24.11,2020-09-13,2020-11-18
6386,LM48,man55,54,21.84,11.35,2020-11-04,2020-12-08
6387,WG55,man97,67,28.56,12.77,2020-10-21,2020-12-02
6388,BI74,man57,80,64.27,22.83,2020-10-17,2020-11-24
6389,OI59,man54,64,59.43,20.61,2020-10-11,2020-11-23
6390,KT82,man00,51,39.5,26.56,2020-09-11,2020-12-03
6391,XF05,man24,16,91.34,13.17,2020-09-25,2020-11-09
6392,MS36,man63,34,84.21,19.27,2020-09-12,2020-12-03
6393,SW15,man30,46,46.72,16.62,2020-10-25,2020-11-22
6394,UC34,man74,91,78.91,10.71,2020-09-28,2020-12-02
6395,CJ13,man72,83,21.68,10.25,2020-09-29,2020-11-22
